year,award,league,bbref_id,name,team,points,votes_first,share_first,WAR,G,AB,R,H,HR,RBI,SB,BB,AVG,OBP,SLG,OPS,W,L,ERA,WHIP,G_p,GS,SV,IP,H_p,HR_p,BB_p,SO_p
2016,CYA,NL,kershcl01,Clayton Kershaw,LAD,30.0,2.0,14%,5.8,12,4,.750,1.69,21,21,0,3,3,0,149.0,97,31,28,8,11,1,172,2,3,5,544,0.725,237
2016,CYA,NL,cuetojo01,Johnny Cueto,SFG,19.0,0.0,9%,5.5,18,5,.783,2.79,32,32,0,5,2,0,219.2,195,71,68,15,45,1,198,8,1,3,881,1.093,144
2016,CYA,NL,fernajo02,Jose Fernandez,MIA,18.0,0.0,9%,4.4,16,8,.667,2.86,29,29,0,0,0,0,182.1,149,63,58,13,55,6,253,6,1,9,737,1.119,137
2016,CYA,NL,syndeno01,Noah Syndergaard,NYM,15.0,0.0,7%,5.0,14,9,.609,2.60,31,30,0,0,0,0,183.2,168,61,53,11,43,2,218,2,1,10,744,1.149,155
2016,CYA,NL,arrieja01,Jake Arrieta,CHC,2.0,0.0,1%,3.8,18,8,.692,3.10,31,31,0,1,1,0,197.1,138,72,68,16,76,1,190,6,0,16,795,1.084,135
2016,CYA,NL,roarkta01,Tanner Roark,WSN,1.0,0.0,0%,5.5,16,10,.615,2.83,34,33,0,0,0,0,210.0,173,72,66,17,73,4,172,13,1,6,855,1.171,151
2016,MVP,AL,troutmi01,Mike Trout,LAA,356.0,19.0,85%,10.5,159,549,123,173,29,100,30,116,.315,.441,.550,.991,,,,,,,,,,,,
2016,MVP,AL,bettsmo01,Mookie Betts,BOS,311.0,9.0,74%,9.5,158,672,122,214,31,113,26,49,.318,.363,.534,.897,,,,,,,,,,,,
2016,MVP,AL,altuvjo01,Jose Altuve,HOU,227.0,0.0,54%,7.9,161,640,108,216,24,96,30,60,.338,.396,.531,.928,,,,,,,,,,,,
2016,MVP,AL,donaljo02,Josh Donaldson,TOR,200.0,0.0,48%,7.2,155,577,122,164,37,99,7,109,.284,.404,.549,.953,,,,,,,,,,,,
2016,MVP,AL,machama01,Manny Machado,BAL,150.0,0.0,36%,7.3,157,640,105,188,37,96,0,48,.294,.343,.533,.876,,,,,,,,,,,,
2016,MVP,AL,ortizda01,David Ortiz,BOS,147.0,1.0,35%,5.2,151,537,79,169,38,127,2,80,.315,.401,.620,1.021,,,,,,,,,,,,
2016,MVP,AL,beltrad01,Adrian Beltre,TEX,135.0,1.0,32%,6.7,153,583,89,175,32,104,1,48,.300,.358,.521,.879,,,,,,,,,,,,
2016,MVP,AL,canoro01,Robinson Cano,SEA,79.0,0.0,19%,7.3,161,655,107,195,39,103,0,47,.298,.350,.533,.882,,,,,,,,,,,,
2016,MVP,AL,cabremi01,Miguel Cabrera,DET,56.0,0.0,13%,5.1,158,595,92,188,38,108,0,75,.316,.393,.563,.956,,,,,,,,,,,,
2016,MVP,AL,lindofr01,Francisco Lindor,CLE,56.0,0.0,13%,5.1,158,604,99,182,15,78,19,57,.301,.358,.435,.794,,,,,,,,,,,,
2016,MVP,AL,brittza01,Zack Britton,BAL,11.0,0.0,3%,4.1,5,0,0,0,0,0,0,0,,,,,2,1,0.54,0.836,69,0,47,67.0,38,1,18,74
2016,MVP,AL,seageky01,Kyle Seager,SEA,10.0,0.0,2%,6.7,158,597,89,166,30,99,3,69,.278,.359,.499,.859,,,,,,,,,,,,
2016,MVP,AL,doziebr01,Brian Dozier,MIN,9.0,0.0,2%,5.8,155,615,104,165,42,99,18,61,.268,.340,.546,.886,,,,,,,,,,,,
2016,MVP,AL,encared01,Edwin Encarnacion,TOR,7.0,0.0,2%,4.1,160,601,99,158,42,127,2,87,.263,.357,.529,.886,,,,,,,,,,,,
2016,MVP,AL,cruzne02,Nelson Cruz,SEA,6.0,0.0,1%,4.8,155,589,96,169,43,105,2,62,.287,.360,.555,.915,,,,,,,,,,,,
2016,MVP,AL,salech01,Chris Sale,CHW,3.0,0.0,1%,4.9,3,6,0,1,0,0,0,0,.167,.167,.167,.333,17,10,3.34,1.037,32,32,0,226.2,190,27,45,233
2016,MVP,AL,ramirjo01,Jose Ramirez,CLE,2.0,0.0,0%,4.8,152,565,84,176,11,76,22,44,.312,.363,.462,.825,,,,,,,,,,,,
2016,MVP,AL,verlaju01,Justin Verlander,DET,2.0,0.0,0%,7.4,2,5,1,1,0,0,0,0,.200,.200,.200,.400,16,9,3.04,1.001,34,34,0,227.2,171,30,57,254
2016,MVP,AL,eatonad02,Adam Eaton,CHW,1.0,0.0,0%,6.6,157,619,91,176,14,59,14,63,.284,.362,.428,.790,,,,,,,,,,,,
2016,MVP,AL,klubeco01,Corey Kluber,CLE,1.0,0.0,0%,5.7,3,4,1,1,0,0,0,0,.250,.250,.500,.750,18,9,3.14,1.056,32,32,0,215.0,170,22,57,227
2016,MVP,AL,longoev01,Evan Longoria,TBR,1.0,0.0,0%,4.4,160,633,81,173,36,98,0,42,.273,.318,.521,.840,,,,,,,,,,,,
2016,MVP,NL,bryankr01,Kris Bryant,CHC,415.0,29.0,99%,7.3,155,603,121,176,39,102,8,75,.292,.385,.554,.939,,,,,,,,,,,,
2016,MVP,NL,murphda08,Daniel Murphy,WSN,245.0,1.0,58%,4.5,142,531,88,184,25,104,5,35,.347,.390,.595,.985,,,,,,,,,,,,
2016,MVP,NL,seageco01,Corey Seager,LAD,240.0,0.0,57%,5.2,157,627,105,193,26,72,3,54,.308,.365,.512,.877,,,,,,,,,,,,
2016,MVP,NL,rizzoan01,Anthony Rizzo,CHC,202.0,0.0,48%,5.8,155,583,94,170,32,109,3,74,.292,.385,.544,.928,,,,,,,,,,,,
2016,MVP,NL,arenano01,Nolan Arenado,COL,199.0,0.0,47%,5.9,160,618,116,182,41,133,2,68,.294,.362,.570,.932,,,,,,,,,,,,
2016,MVP,NL,freemfr01,Freddie Freeman,ATL,129.0,0.0,31%,6.3,158,589,102,178,34,91,6,89,.302,.400,.569,.968,,,,,,,,,,,,
2016,MVP,NL,vottojo01,Joey Votto,CIN,100.0,0.0,24%,4.2,158,556,101,181,29,97,8,108,.326,.434,.550,.985,,,,,,,,,,,,
2016,MVP,NL,cespeyo01,Yoenis Céspedes,NYM,45.0,0.0,11%,3.0,132,479,72,134,31,86,3,51,.280,.354,.530,.884,,,,,,,,,,,,
2016,MVP,NL,turneju01,Justin Turner,LAD,44.0,0.0,10%,5.0,151,556,79,153,27,90,4,48,.275,.339,.493,.832,,,,,,,,,,,,
2016,MVP,NL,scherma01,Max Scherzer,WSN,39.0,0.0,9%,6.4,33,70,4,13,0,12,0,2,.186,.208,.200,.408,20,7,2.96,0.968,34,34,0,228.1,165,31,56,284
2016,MVP,NL,goldspa01,Paul Goldschmidt,ARI,18.0,0.0,4%,5.0,158,579,106,172,24,95,32,110,.297,.411,.489,.899,,,,,,,,,,,,
2016,MVP,NL,crawfbr01,Brandon Crawford,SFG,15.0,0.0,4%,5.5,155,553,67,152,12,84,7,57,.275,.342,.430,.772,,,,,,,,,,,,
2016,MVP,NL,segurje01,Jean Segura,ARI,14.0,0.0,3%,6.4,153,637,102,203,20,64,33,39,.319,.368,.499,.867,,,,,,,,,,,,
2016,MVP,NL,poseybu01,Buster Posey,SFG,11.0,0.0,3%,4.9,146,539,82,155,14,80,6,64,.288,.362,.434,.796,,,,,,,,,,,,
2016,MVP,NL,lemahdj01,DJ LeMahieu,COL,8.0,0.0,2%,5.3,146,552,104,192,11,66,11,66,.348,.416,.495,.911,,,,,,,,,,,,
2016,MVP,NL,bumgama01,Madison Bumgarner,SFG,7.0,0.0,2%,5.7,35,86,8,16,3,9,0,10,.186,.268,.360,.629,15,9,2.74,1.028,34,34,0,226.2,179,26,54,251
2016,MVP,NL,familje01,Jeurys Familia,NYM,6.0,0.0,1%,1.8,74,0,0,0,0,0,0,0,,,,,3,4,2.55,1.210,78,0,51,77.2,63,1,31,84
2016,MVP,NL,ramoswi01,Wilson Ramos,WSN,6.0,0.0,1%,3.0,131,482,58,148,22,80,0,35,.307,.354,.496,.850,,,,,,,,,,,,
2016,MVP,NL,russead02,Addison Russell,CHC,5.0,0.0,1%,3.7,151,525,67,125,21,95,5,55,.238,.321,.417,.738,,,,,,,,,,,,
2016,MVP,NL,syndeno01,Noah Syndergaard,NYM,5.0,0.0,1%,5.7,29,58,6,11,3,6,0,7,.190,.277,.397,.673,14,9,2.60,1.149,31,30,0,183.2,168,11,43,218
2016,MVP,NL,yelicch01,Christian Yelich,MIA,5.0,0.0,1%,4.9,155,578,78,172,21,98,9,72,.298,.376,.483,.859,,,,,,,,,,,,
2016,MVP,NL,grandya01,Yasmani Grandal,LAD,4.0,0.0,1%,3.0,126,390,49,89,27,72,1,64,.228,.339,.477,.816,,,,,,,,,,,,
2016,MVP,NL,braunry02,Ryan Braun,MIL,2.0,0.0,0%,4.3,135,511,80,156,30,91,16,46,.305,.365,.538,.903,,,,,,,,,,,,
2016,MVP,NL,hendrky01,Kyle Hendricks,CHC,2.0,0.0,0%,5.2,30,58,1,8,0,2,0,1,.138,.167,.138,.305,16,8,2.13,0.979,31,30,0,190.0,142,15,44,170
2016,MVP,NL,molinya01,Yadier Molina,STL,2.0,0.0,0%,3.0,147,534,56,164,8,58,3,39,.307,.360,.427,.787,,,,,,,,,,,,
2016,MVP,NL,blackch02,Charlie Blackmon,COL,1.0,0.0,0%,4.6,143,578,111,187,29,82,17,43,.324,.381,.552,.933,,,,,,,,,,,,
2016,MVP,NL,cuetojo01,Johnny Cueto,SFG,1.0,0.0,0%,5.3,31,70,1,8,0,5,0,2,.114,.137,.114,.251,18,5,2.79,1.093,32,32,0,219.2,195,15,45,198
2016,ROY,AL,fulmemi01,Michael Fulmer,DET,142.0,26.0,95%,5.4,1,2,0,0,0,0,0,0,.000,.000,.000,.000,11,7,3.06,1.119,26,26,0,159.0,136,16,42,132
2016,ROY,AL,sanchga02,Gary Sanchez,NYY,91.0,4.0,61%,3.0,53,201,34,60,20,42,1,24,.299,.376,.657,1.032,,,,,,,,,,,,
2016,ROY,AL,naquity01,Tyler Naquin,CLE,20.0,0.0,13%,1.3,116,321,52,95,14,43,6,36,.296,.372,.514,.886,,,,,,,,,,,,
2016,ROY,AL,devench02,Chris Devenski,HOU,7.0,0.0,5%,2.8,6,0,0,0,0,0,0,0,,,,,4,4,2.16,0.914,48,5,1,108.1,79,4,20,104
2016,ROY,AL,diazed04,Edwin Diaz,SEA,4.0,0.0,3%,1.4,3,1,0,0,0,0,0,0,.000,.000,.000,.000,0,4,2.79,1.161,49,0,18,51.2,45,5,15,88
2016,ROY,AL,mazarno01,Nomar Mazara,TEX,4.0,0.0,3%,0.3,145,516,59,137,20,64,0,39,.266,.320,.419,.739,,,,,,,,,,,,
2016,ROY,AL,anderti01,Tim Anderson,CHW,2.0,0.0,1%,2.4,99,410,57,116,9,30,10,13,.283,.306,.432,.738,,,,,,,,,,,,
2016,ROY,NL,seageco01,Corey Seager,LAD,150.0,30.0,100%,5.2,157,627,105,193,26,72,3,54,.308,.365,.512,.877,,,,,,,,,,,,
2016,ROY,NL,turnetr01,Trea Turner,WSN,42.0,0.0,28%,3.4,73,307,53,105,13,40,33,14,.342,.370,.567,.937,,,,,,,,,,,,
2016,ROY,NL,maedake01,Kenta Maeda,LAD,37.0,0.0,25%,2.8,34,57,5,7,1,4,0,1,.123,.138,.193,.331,16,11,3.48,1.139,32,32,0,175.2,150,20,50,179
2016,ROY,NL,storytr01,Trevor Story,COL,24.0,0.0,16%,4.3,97,372,67,101,27,72,8,35,.272,.341,.567,.909,,,,,,,,,,,,
2016,ROY,NL,diazal02,Aledmys Díaz,STL,14.0,0.0,9%,2.9,111,404,71,121,17,65,4,41,.300,.369,.510,.879,,,,,,,,,,,,
2016,ROY,NL,grayjo02,Jon Gray,COL,1.0,0.0,1%,2.0,26,47,2,7,0,4,0,2,.149,.184,.191,.375,10,10,4.61,1.262,29,29,0,168.0,153,18,59,185
2016,ROY,NL,matzst01,Steven Matz,NYM,1.0,0.0,1%,2.6,22,36,0,5,0,2,0,4,.139,.220,.222,.442,9,8,3.40,1.209,22,22,0,132.1,129,14,31,129
2016,ROY,NL,ohse01,Seunghwan Oh,STL,1.0,0.0,1%,2.9,72,2,0,0,0,0,0,0,.000,.000,.000,.000,6,3,1.92,0.916,76,0,19,79.2,55,5,18,103
